year,section,type,Champ,Art.,prog,proj/act,Ligne,code,fr_label,ar_label,amount_previous,amount_proposed,amount_approved
2023,Fonctionnement,Crédits,30.0,20.0,20.0,10.0,11.0,30.20.20.10.11,Entretien et réparation courants de réseaux et installation délectricité,ﺍﻟﻌﻧﺎﻳﺔ ﻮﺍﻹﺼﻼﺡ ﺍﻹﻋﺘﻴﺎﺩﻱ ﻟﺸﺑﻜﺎﺕ ﺍﻟﺘﻮﺯﻳﻊ ﻮﻣﻧﺸﺂﺕ ﺍﻹﻧﺎﺭﺓ       ,0.0,0.0,0
2023,Fonctionnement,Crédits,30.0,20.0,20.0,10.0,12.0,30.20.20.10.12,Entretien courant douvrages délectricité publique,ﺍﻟﺼﻴﺎﻧﺔ ﺍﻹﻋﺘﻴﺎﺩﻳﺔ ﻟﻣﻧﺸﺂﺕ ﺍﻹﻧﺎﺭﺓ ﺍﻟﻌﻣﻮﻣﻴﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,30.0,20.0,20.0,10.0,13.0,30.20.20.10.13,Entretien courant de générateurs postes de transformation et paneaux solaires,ﺍﻟﺸﻣﺴﻴﺔ ﺍﻟﺼﻴﺎﻧﺔ ﺍﻹﻋﺘﻴﺎﺩﻳﺔ ﻟﻠﻣﻮﻟﺩﺍﺕ، ﻣﺤﻄﺎﺕ ﺍﻟﺘﺤﻮﻳﻞ ﻮﺍﻟﺼﻔﺎﺋﺢ       ,0.0,0.0,0
2023,Fonctionnement,Crédits,30.0,20.0,20.0,10.0,14.0,30.20.20.10.14,Achat de matériel dentretien,ﺸﺮﺍﺀ ﻋﺘﺎﺩ ﺍﻟﺼﻴﺎﻧﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,30.20.20.10.00,Total du projet  10 - Maintenance et conservation,مجموع - ﺍﻟﺼﻴﺎﻧﺔ ﻮﺍﻟﻣﺤﺎﻓﻈﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,30.0,20.0,20.0,20.0,0.0,30.20.20.20.00,Consommation de lEclairage public,ﺍﺴﺘﻬﻼﻙ ﺍﻹﻧﺎﺭﺓ ﺍﻟﻌﻣﻮﻣﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,30.0,20.0,20.0,20.0,21.0,30.20.20.20.21,Redevances,ﺍﻟﻣﺴﺘﺤﻘﺎﺕ,8800000.0,10000000.0,10000000
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,30.20.20.20.00,Total du projet  20 - Consommation de lEclairage public,مجموع - ﺍﺴﺘﻬﻼﻙ ﺍﻹﻧﺎﺭﺓ ﺍﻟﻌﻣﻮﻣﻴﺔ,8800000.0,10000000.0,10000000
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,30.20.20.00.00,Total du programme  20 - Eclairage public,مجموع - ﺍﻹﻧﺎﺭﺓ ﺍﻟﻌﻣﻮﻣﻴﺔ,8800000.0,10000000.0,10000000
2023,Fonctionnement,Crédits,30.0,30.0,30.0,0.0,0.0,30.30.30.00.00,Points deau,ﻧﻘﻄ ﺍﻟﻣﺎﺀ,0.0,0.0,0
2023,Fonctionnement,Crédits,30.0,30.0,30.0,10.0,0.0,30.30.30.10.00,Maintenance et conservation,ﺍﻟﺼﻴﺎﻧﺔ ﻮﺍﻟﻣﺤﺎﻓﻈﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,30.0,30.0,30.0,10.0,11.0,30.30.30.10.11,Redevances,ﺍﻟﻣﺴﺘﺤﻘﺎﺕ,0.0,1000000.0,1000000
2023,Fonctionnement,Crédits,30.0,30.0,30.0,10.0,12.0,30.30.30.10.12,Achat de matériel dentretien,ﺸﺮﺍﺀ ﻋﺘﺎﺩ ﺍﻟﺼﻴﺎﻧﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,30.30.30.10.00,Total du projet  10 - Maintenance et conservation,مجموع - ﺍﻟﺼﻴﺎﻧﺔ ﻮﺍﻟﻣﺤﺎﻓﻈﺔ,0.0,1000000.0,1000000
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,30.30.30.00.00,Total du programme  30 - Points deau,مجموع - ﻧﻘﻄ ﺍﻟﻣﺎﺀ,0.0,1000000.0,1000000
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,30.00.00.00.00,Total du chapitre  30 - DOMAINE DES AFFAIRES TECHNIQUES,مجموع - ﻣﺠﺎﻝ ﺍﻟﺸﺆﻮﻦ ﺍﻟﺘﻘﻧﻴﺔ,11727880.0,11750000.0,11750000
2023,Fonctionnement,Crédits,40.0,0.0,0.0,0.0,0.0,40.00.00.00.00,DOMAINE DES AFFAIRES ECONOMIQUES,ﻣﺠﺎﻝ ﺍﻟﺸﺆﻮﻦ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,10.0,10.0,0.0,0.0,40.10.10.00.00,Activités agricoles,ﺍﻷﻧﺸﻄﺔ ﺍﻟﻔﻼﺤﻴﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,10.0,10.0,10.0,0.0,40.10.10.10.00,Aides aux agriculteurs,ﺇﻋﺎﻧﺔ ﺍﻟﻔﻼﺤﻴﻦ,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,10.0,10.0,10.0,11.0,40.10.10.10.11,Participation aux frais de fonctionnement des centres de vulgarisation agricole,ﺍﻟﻣﺴﺎﻫﻣﺔ ﻓﻲ ﻣﺼﺎﺭﻳﻒ ﺗﺴﻴﻴﺮ ﻣﺮﺍﻛﺰ ﺍﻟﺘﻮﻋﻴﺔ ﺍﻟﻔﻼﺤﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,40.10.10.10.00,Total du projet  10 - Aides aux agriculteurs,مجموع - ﺇﻋﺎﻧﺔ ﺍﻟﻔﻼﺤﻴﻦ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,40.10.10.00.00,Total du programme  10 - Activités agricoles,مجموع - ﺍﻷﻧﺸﻄﺔ ﺍﻟﻔﻼﺤﻴﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,20.0,20.0,0.0,0.0,40.20.20.00.00,Activité commerciale,ﺍﻟﻧﺸﺎﻄ ﺍﻟﺘﺠﺎﺭﻱ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,20.0,20.0,10.0,0.0,40.20.20.10.00,Aides aux oopératives,ﺇﻋﺎﻧﺎﺕ ﻟﻠﺘﻌﺎﻮﻧﻴﺎﺕ ,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,20.0,20.0,10.0,11.0,40.20.20.10.11,Artisanales,,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,20.0,20.0,10.0,12.0,40.20.20.10.12,Subventions aux coopératives,ﻣﺴﺎﻋﺩﺓ ﺍﻟﺘﻌﺎﻮﻧﻴﺎﺕ ,0.0,0.0,0
2023,Fonctionnement,Crédits,40.0,20.0,20.0,10.0,13.0,40.20.20.10.13,,,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,40.20.20.10.00,Total du projet  10 - Aides aux oopératives,مجموع - ﺇﻋﺎﻧﺎﺕ ﻟﻠﺘﻌﺎﻮﻧﻴﺎﺕ ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,40.20.20.00.00,Total du programme  20 - Activité commerciale,مجموع - ﺍﻟﻧﺸﺎﻄ ﺍﻟﺘﺠﺎﺭﻱ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,40.00.00.00.00,Total du chapitre  40 - DOMAINE DES AFFAIRES ECONOMIQUES,مجموع - ﻣﺠﺎﻝ ﺍﻟﺸﺆﻮﻦ ﺍﻹﻗﺘﺼﺎﺩﻳﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,0.0,0.0,0.0,0.0,50.00.00.00.00,DOMAINE DE SOUTIEN,ﻣﺠﺎﻝ ﺍﻟﺩﻋﻡ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,10.0,10.0,0.0,0.0,50.10.10.00.00,Soutien à des opérations diverses,ﺩﻋﻡ ﺃﻧﺸﻄﺔ ﻣﺧﺘﻠﻔﺔ    ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,10.0,10.0,10.0,0.0,50.10.10.10.00,Remboursement et restitution de droits taxes et redevances indûment perçus,ﺴﺩﺍﺩ ﻮﺇﺭﺠﺎﻉ ﺍﻟﺤﻘﻮﻖ ﻮﺍﻟﺮﺴﻮﻡ ﻮﺍﻟﻮﺠﻴﺑﺎﺕ ﺍﻟﻣﺤﺼﻠﺔ ﺑﻐﻴﺮ ﺤﻖ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,10.0,10.0,10.0,11.0,50.10.10.10.11,Remboursement aux particuliers,ﺴﺩﺍﺩ ﻟﻠﺧﻮﺍﺺ,0.0,93600.0,93600
2023,Fonctionnement,Crédits,50.0,10.0,10.0,10.0,12.0,50.10.10.10.12,Remboursement aux entreprises,ﺴﺩﺍﺩ ﻟﻠﻣﻘﺎﻮﻻﺕ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.10.10.10.00,Total du projet  10 - Remboursement et restitution de droits taxes et redevances indûment perçus,مجموع - ﺴﺩﺍﺩ ﻮﺇﺭﺠﺎﻉ ﺍﻟﺤﻘﻮﻖ ﻮﺍﻟﺮﺴﻮﻡ ﻮﺍﻟﻮﺠﻴﺑﺎﺕ ﺍﻟﻣﺤﺼﻠﺔ ﺑﻐﻴﺮ ﺤﻖ  ,0.0,93600.0,93600
2023,Fonctionnement,Crédits,50.0,10.0,10.0,20.0,0.0,50.10.10.20.00,Indémnités,ﺗﻌﻮﻳﻀﺎﺕ ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,10.0,10.0,20.0,21.0,50.10.10.20.21,Frais dexécution des jugements et des convention de transaction,ﻣﺼﺎﺭﻳﻒ ﺗﻧﻔﻴﺬ ﺍﻷﺤﻜﺎﻡ ﺍﻟﻘﻀﺎﺋﻴﺔ ﻮﺍﺗﻔﺎﻗﺎﺕ ﺍﻟﺼﻠﺢ        ,1432600.0,2140000.0,2140000
2023,Fonctionnement,Crédits,50.0,10.0,10.0,20.0,22.0,50.10.10.20.22,Dommages et intérêts au profit des tiers,ﺗﻌﻮﻳﻀﺎﺕ ﻋﻦ ﺍﻟﻀﺮﺭ ﻟﺼﺎﻟﺢ ﺍﻟﺧﻮﺍﺺ     ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,10.0,10.0,20.0,23.0,50.10.10.20.23,Frais de procédures et dinstances,ﺼﻮﺍﺋﺮ ﺍﻟﻣﺴﻄﺮﺓ ﻮﺇﻗﺎﻣﺔ ﺍﻟﺩﻋﺎﻮﻱ   ,60000.0,60000.0,60000
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.10.10.20.00,Total du projet  20 - Indémnités,مجموع - ﺗﻌﻮﻳﻀﺎﺕ ,1492600.0,2200000.0,2200000
2023,Fonctionnement,Crédits,50.0,10.0,10.0,30.0,0.0,50.10.10.30.00,Dépenses diverses et opérations dordre,ﻣﺼﺎﺭﻳﻒ ﻣﺧﺘﻠﻔﺔ ﻮﻋﻣﻠﻴﺎﺕ ﺑﺄﻣﺮ     ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,10.0,10.0,30.0,31.0,50.10.10.30.31,Dépenses assurance régisseurs en recettes,ﻣﺼﺎﺭﻳﻒ ﺗﺄﻣﻴﻦ ﺸﺴﻴﻌﻲ ﺍﻟﻣﺩﺍﺧﻴﻞ     ,10000.0,10000.0,10000
2023,Fonctionnement,Crédits,50.0,10.0,10.0,30.0,32.0,50.10.10.30.32,,,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.10.10.30.00,Total du projet  30 - Dépenses diverses et opérations dordre,مجموع - ﻣﺼﺎﺭﻳﻒ ﻣﺧﺘﻠﻔﺔ ﻮﻋﻣﻠﻴﺎﺕ ﺑﺄﻣﺮ     ,10000.0,10000.0,10000
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.10.10.00.00,Total du programme  10 - Soutien à des opérations diverses,مجموع - ﺩﻋﻡ ﺃﻧﺸﻄﺔ ﻣﺧﺘﻠﻔﺔ    ,1502600.0,2303600.0,2303600
2023,Fonctionnement,Crédits,50.0,20.0,20.0,0.0,0.0,50.20.20.00.00,Soutien par dépenses imprévues,ﺍﻟﺩﻋﻡ ﻣﻦ ﺧﻼﻝ ﺍﻟﻣﺼﺎﺭﻳﻒ ﺍﻟﻄﺎﺭﺋﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,20.0,20.0,10.0,0.0,50.20.20.10.00,Soutien par dépenses imprévues,ﺍﻟﺩﻋﻡ ﻣﻦ ﺧﻼﻝ ﺍﻟﻣﺼﺎﺭﻳﻒ ﺍﻟﻄﺎﺭﺋﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,20.0,20.0,10.0,11.0,50.20.20.10.11,Personnel,ﺍﻟﻣﻮﻈﻔﻴﻦ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,20.0,20.0,10.0,12.0,50.20.20.10.12,Matériel et frais de fonctionnement,ﺍﻟﻌﺘﺎﺩ ﻮﺼﻮﺍﺋﺮ ﺍﻟﺘﺴﻴﻴﺮ     ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.20.20.10.00,Total du projet  10 - Soutien par dépenses imprévues,مجموع - ﺍﻟﺩﻋﻡ ﻣﻦ ﺧﻼﻝ ﺍﻟﻣﺼﺎﺭﻳﻒ ﺍﻟﻄﺎﺭﺋﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.20.20.00.00,Total du programme  20 - Soutien par dépenses imprévues,مجموع - ﺍﻟﺩﻋﻡ ﻣﻦ ﺧﻼﻝ ﺍﻟﻣﺼﺎﺭﻳﻒ ﺍﻟﻄﺎﺭﺋﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,30.0,30.0,0.0,0.0,50.30.30.00.00,Soutien par dépenses pour le compte des tiers,ﺍﻟﺩﻋﻡ ﻣﻦ ﺧﻼﻝ ﻣﺼﺎﺭﻳﻒ ﻟﻔﺎﺋﺩﺓ ﺍﻟﻐﻴﺮ      ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,30.0,30.0,10.0,0.0,50.30.30.10.00,Dépenses pour le compte des tiers,ﻣﺼﺎﺭﻳﻒ ﻟﻔﺎﺋﺩﺓ ﺍﻟﻐﻴﺮ      ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,30.0,30.0,10.0,11.0,50.30.30.10.11,Travaux de salubrité et sécurité publiques exécutés pour le compte des propriétaires défaillants,ﺃﺸﻐﺎﻝ ﻣﺘﻌﻠﻘﺔ ﺑﺎﻟﺼﺤﺔ ﻮﺍﻷﻣﻦ ﺍﻟﻌﺎﻡ ﻟﻔﺎﺋﺩﺓ ﻣﻼﻛﻴﻦ ﻗﺎﺼﺮﻳﻦ           ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.30.30.10.00,Total du projet  10 - Dépenses pour le compte des tiers,مجموع - ﻣﺼﺎﺭﻳﻒ ﻟﻔﺎﺋﺩﺓ ﺍﻟﻐﻴﺮ      ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.30.30.00.00,Total du programme  30 - Soutien par dépenses pour le compte des tiers,مجموع - ﺍﻟﺩﻋﻡ ﻣﻦ ﺧﻼﻝ ﻣﺼﺎﺭﻳﻒ ﻟﻔﺎﺋﺩﺓ ﺍﻟﻐﻴﺮ      ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,0.0,0.0,50.40.40.00.00,Concours et versements,ﻣﺴﺎﻫﻣﺎﺕ ﻮﺩﻓﻌﺎﺕ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,10.0,0.0,50.40.40.10.00,Concours aux budgets annexes,ﻣﺴﺎﻫﻣﺔ ﻓﻲ ﺍﻟﻣﻴﺰﺍﻧﻴﺔ ﺍﻟﻣﻠﺤﻘﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,10.0,11.0,50.40.40.10.11,Concours au budget annexe de,ﺍﻟﻣﻠﺤﻘﺔ ﻝ ﻣﺴﺎﻫﻣﺔ ﻓﻲ ﺍﻟﻣﻴﺰﺍﻧﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,10.0,12.0,50.40.40.10.12,Concours au budget annexe de,ﺍﻟﻣﻠﺤﻘﺔ ﻝ ﻣﺴﺎﻫﻣﺔ ﻓﻲ ﺍﻟﻣﻴﺰﺍﻧﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,10.0,13.0,50.40.40.10.13,Concours au budget annexe de,ﺍﻟﻣﻠﺤﻘﺔ ﻝ ﻣﺴﺎﻫﻣﺔ ﻓﻲ ﺍﻟﻣﻴﺰﺍﻧﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,10.0,14.0,50.40.40.10.14,Concours au budget annexe de,ﺍﻟﻣﻠﺤﻘﺔ ﻝ ﻣﺴﺎﻫﻣﺔ ﻓﻲ ﺍﻟﻣﻴﺰﺍﻧﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.40.40.10.00,Total du projet  10 - Concours aux budgets annexes,مجموع - ﻣﺴﺎﻫﻣﺔ ﻓﻲ ﺍﻟﻣﻴﺰﺍﻧﻴﺔ ﺍﻟﻣﻠﺤﻘﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,0.0,50.40.40.20.00,Versement aux comptes de dépenses sur dotations,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ   ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,21.0,50.40.40.20.21,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,22.0,50.40.40.20.22,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,23.0,50.40.40.20.23,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,24.0,50.40.40.20.24,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,25.0,50.40.40.20.25,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,26.0,50.40.40.20.26,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,27.0,50.40.40.20.27,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,28.0,50.40.40.20.28,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,29.0,50.40.40.20.29,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,30.0,50.40.40.20.30,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,31.0,50.40.40.20.31,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,32.0,50.40.40.20.32,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,33.0,50.40.40.20.33,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,34.0,50.40.40.20.34,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,35.0,50.40.40.20.35,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,36.0,50.40.40.20.36,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,37.0,50.40.40.20.37,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,20.0,38.0,50.40.40.20.38,Versement au CDD de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.40.40.20.00,Total du projet  20 - Versement aux comptes de dépenses sur dotations,مجموع - ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻧﻔﻘﺎﺕ ﻣﻦ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ   ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,30.0,0.0,50.40.40.30.00,Versements aux comptes daffectation spéciale,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ ﻷﻣﻮﺭ ﺧﺼﻮﺼﻴﺔ ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,30.0,31.0,50.40.40.30.31,Versement au CAS de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩ ﻷﻣﻮﺭ ﺧﺼﻮﺼﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,30.0,32.0,50.40.40.30.32,Versement au CAS de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩ ﻷﻣﻮﺭ ﺧﺼﻮﺼﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,30.0,33.0,50.40.40.30.33,Versement au CAS de,ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩ ﻷﻣﻮﺭ ﺧﺼﻮﺼﻴﺔ,0.0,0.0,0
2023,Fonctionnement,Crédits,0.0,0.0,0.0,0.0,0.0,50.40.40.30.00,Total du projet  30 - Versements aux comptes daffectation spéciale,مجموع - ﺩﻓﻌﺎﺕ ﻟﺤﺴﺎﺏ ﺍﻟﻣﺑﺎﻟﻎ ﺍﻟﻣﺮﺼﻮﺩﺓ ﻷﻣﻮﺭ ﺧﺼﻮﺼﻴﺔ ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,40.0,0.0,50.40.40.40.00,Versement aux collectivités territoriales,ﺩﻓﻌﺎﺕ ﻟﻠﺠﻣﺎﻋﺎﺕ ﺍﻟﺘﺮﺍﺑﻴﺔ  ,0.0,0.0,0
2023,Fonctionnement,Crédits,50.0,40.0,40.0,40.0,41.0,50.40.40.40.41,Versement,ﺩﻓﻌﺎﺕ,0.0,0.0,0
